X1,X2,X3,X4,X5,X6,X7,class
0.403935934882611,0.685184835223481,0.00539996149018407,0.123295781202614,0.291901501361281,0.543760832631961,0.692513986723498,0
0.547567738685757,0.149760518921539,0.587705203564838,0.674629960209131,0.82276922208257,0.271286846837029,0.323017152957618,0
0.702475913800299,0.457046317867935,0.680054666940123,0.665857043582946,0.149962643394247,0.625061043538153,0.881063226843253,1
0.154605060117319,0.132781761698425,0.730053582461551,0.67362747923471,0.523373903473839,0.735442054923624,0.256555912317708,0
0.357516800053418,0.701814879896119,0.406939328880981,0.677329471567646,0.088926020776853,0.0753646639641374,0.635933560086414,0
0.0902137036900967,0.939961823867634,0.409564045956358,0.0722112392541021,0.441393998451531,0.657964122481644,0.696954636601731,1
0.150323411216959,0.519239958608523,0.273691711714491,0.476217381190509,0.962954475311562,0.0846804059110582,0.13647973164916,1
0.84854032844305,0.405014413874596,0.243369071977213,0.0130950470920652,0.938335937680677,0.756871750811115,0.390158206922933,1
0.351622625719756,0.435509188333526,0.777206290513277,0.913386086700484,0.720886406255886,0.165352204814553,0.234881818294525,1
0.815202373079956,0.289366538636386,0.223625832237303,0.643794438336045,0.340156275546178,0.448217630852014,0.609091878170148,0
0.245345942443237,0.0208632645662874,0.998245501425117,0.135597520740703,0.8375712800771,0.489607691764832,0.833896299591288,1
0.238477805396542,0.204421713249758,0.25639015971683,0.975789227057248,0.529766337713227,0.272939868737012,0.924613246461377,1
0.803490484599024,0.2656033502426,0.162605638848618,0.103595297783613,0.505322439596057,0.0636259235907346,0.989524968434125,0
0.637921834830195,0.886163087328896,0.387805648846552,0.764949126634747,0.410963997012004,0.438755042850971,0.404063909547403,1
0.954788596602157,0.131063067819923,0.478573855245486,0.448516269680113,0.301265498856083,0.928954787785187,0.75160039239563,0
0.549902575323358,0.563707939581946,0.269030461087823,0.164754412369803,0.203874516300857,0.289498634170741,0.559685709187761,1
0.843427147716284,0.628540931269526,0.868423911510035,0.707177633652464,0.103389583062381,0.669493423309177,0.785170139279217,1
0.250133001245558,0.00382873811759055,0.0579089615494013,0.09858124749735,0.422136834356934,0.602504986338317,0.979035943280905,0
0.75635649333708,0.437235599849373,0.957522455370054,0.265165969729424,0.535462571308017,0.733989132801071,0.133759831776842,1
0.926210511708632,0.255093980347738,0.2615110501647,0.50976939778775,0.175646110903472,0.884498410159722,0.223301784601063,0
0.302054989850149,0.680059362435713,0.481445814250037,0.482508826302364,0.423357359832153,0.923149024602026,0.53901774296537,1
0.536443927092478,0.764742906205356,0.232670544181019,0.551655368646607,0.981714055174962,0.287077696761116,0.348764570895582,1
0.132414495339617,0.497738852631301,0.407429949846119,0.271901450818405,0.910534488270059,0.245374934980646,0.236407562624663,0
0.611283640610054,0.0687424391508102,0.140372309833765,0.517410265747458,0.283110707998276,0.503732687328011,0.662853024434298,0
0.0503417321015149,0.124178858473897,0.00116199813783169,0.6072355392389,0.95000879606232,0.217792805284262,0.982473982963711,0
0.995782353449613,0.776425802847371,0.343368733068928,0.0198852512985468,0.882971057668328,0.881839693756774,0.293047906598076,1
0.0645619230344892,0.736152135068551,0.95688528008759,0.388722285628319,0.116892940597609,0.95876669511199,0.604332406073809,0
0.362877961248159,0.0778185459785163,0.0308180670253932,0.0773788073565811,0.741495223483071,0.806820394704118,0.317658945452422,0
0.867711771279573,0.213000355288386,0.728469291003421,0.688206827268004,0.602049752837047,0.392714783782139,0.131367651978508,1
0.210064527811483,0.157595142023638,0.150652205571532,0.731100557837635,0.316515680402517,0.38080969825387,0.65956572862342,0
0.440699122846127,0.208237442653626,0.194230885012075,0.250879870261997,0.812347756000236,0.574192463187501,0.867877973476425,0
0.0811414173804224,0.580373792676255,0.904405734501779,0.342663529329002,0.232583551900461,0.694990163901821,0.256726957857609,0
0.821368519915268,0.358941920800135,0.386665469966829,0.827826296212152,0.454577426193282,0.595249966951087,0.980351068312302,0
0.762152794981375,0.949276015395299,0.959319911664352,0.506427260814235,0.701780673582107,0.579101925250143,0.759512624004856,1
0.213458848884329,0.70528526767157,0.753689459292218,0.00432121870107949,0.952108286088333,0.845711011439562,0.580173835391179,1
0.0753749560099095,0.0778218938503414,0.28422638704069,0.771803378593177,0.913974663009867,0.637460701400414,0.956363666336983,0
0.589550401084125,0.235860442742705,0.82305167010054,0.882480601780117,0.616579213645309,0.318237808765844,0.515754716936499,0
0.739495649700984,0.832475731614977,0.181809379486367,0.790084261680022,0.502463265554979,0.722456869669259,0.790409355424345,1
0.715196733130142,0.231096146861091,0.712606544839218,0.282718256115913,0.248929928988218,0.743660012958571,0.249290617182851,0
0.820550562813878,0.252264143666252,0.455259998561814,0.822587467264384,0.511172922095284,0.568205884890631,0.00488743744790554,0
0.778129969723523,0.905703466618434,0.392988628474995,0.919589779339731,0.705948390299454,0.198231222573668,0.0914844805374742,1
0.18414072599262,0.0506137637421489,0.202094245236367,0.565716310869902,0.428153117187321,0.702796297846362,0.921325552742928,0
0.784017376834527,0.363682809751481,0.0259514320641756,0.862163635669276,0.888213690835983,0.484560086159036,0.220851791324094,0
0.983603905886412,0.491024512797594,0.971103051677346,0.580720212776214,0.113715780200437,0.734856623690575,0.222873897058889,1
0.311447182670236,0.320667010033503,0.572439994895831,0.889278447488323,0.409277682425454,0.36880542174913,0.204006263520569,0
0.964879144914448,0.44973988016136,0.348761594388634,0.370760603575036,0.907218576641753,0.2546867642086,0.177528659347445,1
0.0701609905809164,0.987111633410677,0.173961268737912,0.967154227430001,0.79519832925871,0.49186100717634,0.359208849491552,1
0.661182211479172,0.979802730260417,0.192397443577647,0.939584537409246,0.784327157307416,0.0592664312571287,0.765000966610387,1
0.397368731442839,0.464334379183128,0.185957584530115,0.520026275422424,0.948597613489255,0.236622810130939,0.157509761396796,0
0.0667141492012888,0.485714763170108,0.344713973579928,0.14318875502795,0.975938915973529,0.518061270704493,0.995766334235668,1
0.11797712999396,0.107309120241553,0.512801430653781,0.576061165891588,0.13424199144356,0.799901459831744,0.743337389081717,0
0.248148739337921,0.915634844917804,0.812511944910511,0.88797029806301,0.869291765149683,0.338796323165298,0.534483295632526,1
0.854219926521182,0.768745967419818,0.839626242173836,0.376446146750823,0.185702051967382,0.815920971566811,0.809853413840756,1
0.0410176573786885,0.793350585969165,0.995232501300052,0.579235428478569,0.476444371510297,0.988043744815513,0.633528294274583,1
0.0794419273734093,0.333594424650073,0.626784958876669,0.752096848329529,0.817257225280628,0.404294505948201,0.530000629136339,0
0.01182861905545,0.362912645563483,0.582350987708196,0.651211778866127,0.108243399066851,0.880810228176415,0.0754940102342516,0
0.202493058750406,0.162359612528235,0.784917331300676,0.283772777765989,0.340671270852908,0.488610408268869,0.12324378406629,0
0.113775854697451,0.0481248337309808,0.742082617245615,0.046113234013319,0.0245448700152338,0.72319491347298,0.671241495991126,0
0.65010145236738,0.748441303847358,0.130190584808588,0.309690757654607,0.279184447368607,0.360842071706429,0.474984992993996,0
0.0882366294972599,0.173349933931604,0.69821372628212,0.210826043738052,0.847887946525589,0.285429451148957,0.283454212127253,0
0.911959924502298,0.53627455397509,0.279024854302406,0.405411459738389,0.204579910030589,0.365530499257147,0.100631404202431,0
0.0406049746088684,0.473476128652692,0.635426214197651,0.804353623418137,0.59923437400721,0.475343481171876,0.074514975072816,1
0.651727009564638,0.513431229395792,0.787992113037035,0.623945700237527,0.622015653410926,0.368227570783347,0.526270954636857,1
0.445363661274314,0.18019323493354,0.915809215046465,0.752073205076158,0.63813499128446,0.901906517101452,0.905261878389865,0
0.471195080550388,0.606331759365276,0.396820490481332,0.771262384252623,0.498815063154325,0.2626707109157,0.283454495482147,1
0.458881334168836,0.132017247145995,0.272624538047239,0.260285547934473,0.0130347721278667,0.214145637582988,0.384849414229393,0
0.50995746999979,0.748439820716158,0.0719839727971703,0.331623951438814,0.411826584488153,0.629802043782547,0.562283045146614,1
0.500970471417531,0.444765886291862,0.320475823478773,0.171830664621666,0.0180316558107734,0.709034461295232,0.105850317282602,1
0.928870393661782,0.125947901280597,0.293689168989658,0.936963473213837,0.290173517307267,0.988443918991834,0.808013594709337,0
0.703047736547887,0.973690321203321,0.567778263706714,0.79977619368583,0.723214431200176,0.0333125600591302,0.550826056394726,1
0.37664318527095,0.916430335957557,0.190222956705838,0.762613514671102,0.927799327298999,0.25359856756404,0.620837816270068,1
0.204372876090929,0.548879792448133,0.361664640251547,0.0360772411804646,0.235443977173418,0.23920694575645,0.68248625844717,1
0.00010643363930285,0.536768707213923,0.440376072656363,0.3883526714053,0.381589834345505,0.981344427214935,0.0978790414519608,1
0.106530144810677,0.556919454364106,0.296874676598236,0.44238641182892,0.728020608657971,0.0519527429714799,0.150859941262752,1
0.850009907502681,0.144650358706713,0.674378331983462,0.743666089838371,0.807677221717313,0.422568801790476,0.714564271969721,1
0.657497606705874,0.0973854917101562,0.494808007031679,0.111148797441274,0.906308473553509,0.256297155516222,0.54747928539291,0
0.425042319111526,0.296236180700362,0.493830243125558,0.675309781217948,0.142086773179471,0.895410337019712,0.985143770463765,0
0.652472225716338,0.204031246481463,0.927309012506157,0.587415570626035,0.147057286463678,0.500918131554499,0.646242054877803,1
0.894845593487844,0.711458232719451,0.145493195159361,0.488009887747467,0.473438483197242,0.861476342426613,0.960402314784005,1
0.25690966937691,0.0624880669638515,0.492284960579127,0.984879730967805,0.471509030088782,0.188161293044686,0.522130203898996,0
0.302649110788479,0.296659813495353,0.634712329600006,0.691608932800591,0.611802558414638,0.310143794631585,0.327175910118967,0
0.0906302232760936,0.111421905225143,0.154718979028985,0.817557992646471,0.321377991233021,0.147755447542295,0.390001746127382,0
0.278175375657156,0.34897535527125,0.679838558426127,0.00355372065678239,0.440308513352647,0.465710261603817,0.215371359372512,0
0.0677944899071008,0.0638678425457329,0.455626097740605,0.266864895122126,0.186723860213533,0.754893458681181,0.550941084045917,0
0.525404163636267,0.612532270140946,0.749882015865296,0.684058854123577,0.0706388431135565,0.952090092003345,0.349450781010091,1
0.868819239316508,0.897090169833973,0.217940802918747,0.751247032312676,0.896620371378958,0.737305431859568,0.6329866850283,1
0.990476848790422,0.149158932967111,0.0236329433973879,0.409980691736564,0.106989466119558,0.217958516674116,0.0385970829520375,0
0.282070479588583,0.438799045747146,0.556995858903974,0.373402920551598,0.125277600483969,0.62163227214478,0.681258748751134,1
0.504311568336561,0.188337299507111,0.476776043185964,0.898611149052158,0.981967779342085,0.954502060776576,0.0197454399894923,0
0.268942744936794,0.259549331618473,0.943325919797644,0.629829756915569,0.38142716162838,0.59171317378059,0.41872550942935,0
0.546294460771605,0.586245939601213,0.284091336419806,0.931221504462883,0.554845141014084,0.871999887516722,0.640487988712266,1
0.575574919115752,0.202303132042289,0.555134221212938,0.746938299853355,0.229753721505404,0.334845657460392,0.972907153656706,0
0.0188121031969786,0.392214556923136,0.264470129972324,0.397549023618922,0.117725794902071,0.550905122421682,0.249225831590593,0
0.257563946535811,0.982765204971656,0.23707205359824,0.832588874036446,0.207339639775455,0.541555960895494,0.64333094493486,1
0.0177908854093403,0.582892629085109,0.397473322460428,0.291007829364389,0.652670851442963,0.341465853620321,0.553049949230626,1
0.925950410310179,0.880779490340501,0.710887209977955,0.66873190109618,0.570033087860793,0.029124672524631,0.700543537503108,1
0.511499252868816,0.356542730005458,0.565851251361892,0.418712256476283,0.665037477156147,0.93060720548965,0.16894967155531,0
0.286071889102459,0.0987638756632805,0.384228762472048,0.152605408104137,0.375918090576306,0.577771679032594,0.506506346166134,0
0.265063707251102,0.533755369950086,0.966245763236657,0.669365107314661,0.358176430221647,0.512781029334292,0.24600925296545,1
0.896942736813799,0.0564257903024554,0.327358053298667,0.906203015241772,0.483891405863687,0.120098286774009,0.0621221582405269,0
0.88348335842602,0.360284397145733,0.821803021943197,0.913625507615507,0.776850663591176,0.785528759239241,0.986410235753283,0
0.595401492435485,0.959240919910371,0.273347614100203,0.71476643695496,0.917943502776325,0.173205889528617,0.712906650034711,1
0.446180129889399,0.483624843880534,0.588645044248551,0.0917170934844762,0.290163034573197,0.945974718313664,0.340252867434174,1
0.478075702907518,0.919769865693524,0.231114051071927,0.911786153679714,0.854052754817531,0.381967711262405,0.269467697944492,1
0.776871123816818,0.957786793354899,0.0186322373338044,0.593664057785645,0.38804386020638,0.61462067021057,0.00143723026849329,1
0.175206372514367,0.564409879501909,0.650815379805863,0.188195714494213,0.51012603007257,0.26078359154053,0.989315478131175,1
0.00916327093727887,0.326966211665422,0.862539172405377,0.0903660010080785,0.782356935320422,0.628063041716814,0.086793459020555,0
0.96871219878085,0.0799355178605765,0.418453009799123,0.480912014376372,0.540616001933813,0.719819345045835,0.88317418214865,0
0.245230897329748,0.435303197940812,0.579044283600524,0.75335984909907,0.738165500806645,0.402030343655497,0.595842773327604,1
0.722277076216415,0.636870401678607,0.167827768716961,0.775142931146547,0.824123632861301,0.347139587393031,0.885612459620461,1
0.151208242401481,0.0757544871885329,0.882890816545114,0.952729270560667,0.917971501126885,0.325293007306755,0.714318306883797,0
0.802180460188538,0.692643887130544,0.0338000932242721,0.947579635772854,0.792398263933137,0.0284700384363532,0.172650113236159,1
0.0197878242470324,0.0170216606929898,0.883386893197894,0.499235281953588,0.458065315382555,0.466072072507814,0.638519740896299,0
0.843921124236658,0.324147744104266,0.857732499018312,0.172143614618108,0.015417312271893,0.398046041140333,0.463984064990655,0
0.146775087574497,0.161126879742369,0.729327719192952,0.457224315963686,0.134271825430915,0.0350972320884466,0.677198914811015,0
0.54640721087344,0.85510840639472,0.22140681813471,0.533351040445268,0.370643947040662,0.605991833843291,0.508389577968046,1
0.141464886022732,0.555707331513986,0.977680684765801,0.383435210911557,0.240543052786961,0.953445610124618,0.737015387509018,1
0.032111887820065,0.775893481913954,0.0672961501404643,0.527865154203027,0.792342745698988,0.6545126773417,0.471505936933681,1
0.407495403429493,0.863054233137518,0.427234515780583,0.492824187967926,0.520413066726178,0.0181993613950908,0.479232229758054,1
0.967148350784555,0.458796519786119,0.0168741615489125,0.970346544636413,0.141300415620208,0.969695241656154,0.306666129501536,1
0.595713667571545,0.289174646837637,0.423272797605023,0.533920635934919,0.330934877740219,0.907649459550157,0.521173578454182,0
0.242246441077441,0.223905894672498,0.17068098206073,0.300053164595738,0.0829450769815594,0.475222055800259,0.454717410961166,0
0.611469391500577,0.929919361835346,0.445708966813982,0.349582931725308,0.18844457459636,0.586696967016906,0.355784200131893,0
0.506554715102538,0.537109044613317,0.146795924985781,0.409256897401065,0.940030203200877,0.782043836545199,0.811378203565255,1
0.84119084989652,0.164100986905396,0.809496423229575,0.363552771275863,0.0216856256593019,0.0216638492420316,0.385476299794391,0
0.551608108915389,0.261379009811208,0.585793458623812,0.199881391366944,0.4554931554012,0.867969150422141,0.969054493587464,0
0.226792150177062,0.485927834641188,0.256302893860266,0.441714839544147,0.60259833978489,0.553040168015286,0.202289626235142,1
0.0234058371279389,0.747712324839085,0.0389354524668306,0.683352399151772,0.543606523657218,0.744696671841666,0.437378508970141,1
0.327387170633301,0.999863459262997,0.359174565644935,0.536779401591048,0.399617788381875,0.196149063529447,0.901972802588716,1
0.727609898662195,0.677184424130246,0.490252809599042,0.184139814693481,0.47869405685924,0.693613505689427,0.494946452556178,1
0.24383238167502,0.85317975259386,0.429477599216625,0.996679509757087,0.528374631190673,0.0351167125627398,0.308855167822912,1
0.9488717939239,0.347069602226838,0.624913282226771,0.646379390731454,0.313704824773595,0.883537794696167,0.488403274910524,0
0.687963888281956,0.406425643712282,0.521260639186949,0.0716678712051362,0.550512700108811,0.74027959886007,0.530809932155535,1
0.818823857232928,0.0281480583362281,0.728797588031739,0.11040275869891,0.809923730557784,0.682750654639676,0.419397579040378,0
0.0924410410225391,0.785630304832011,0.997745630564168,0.779563133371994,0.957319873617962,0.505059417104349,0.113132543861866,1
0.339864952722564,0.0285940209869295,0.655842517968267,0.7092489823699,0.790971406502649,0.56929413205944,0.722266636788845,0
0.507869718363509,0.059833055594936,0.659957119962201,0.685692694736645,0.357463184511289,0.792323677800596,0.253981411224231,0
0.327977084321901,0.404790387256071,0.412249903194606,0.909827777883038,0.481394119327888,0.378224077168852,0.0387616830412298,1
0.463451398536563,0.608338379301131,0.110473620006815,0.121212001889944,0.795542377512902,0.475801954744384,0.667117583565414,1
0.716380050638691,0.590647940291092,0.285013138549402,0.0645821802318096,0.239276083419099,0.381290611810982,0.872201296500862,0
0.10078299487941,0.230813289992511,0.896842772141099,0.642882419051602,0.641353397630155,0.826959918951616,0.580093082971871,0
0.468994728522375,0.726182851241902,0.289797398261726,0.842439461965114,0.469946179073304,0.712881048442796,0.407429913291708,1
0.402570063713938,0.905941029312089,0.719509370625019,0.466353505849838,0.5815065279603,0.840755221899599,0.249395280843601,1
0.875029204413295,0.684704520739615,0.902454941999167,0.983760765288025,0.869700313778594,0.484062517527491,0.857898372225463,1
0.50270064547658,0.0226960622239858,0.068710021674633,0.518574028974399,0.297026187414303,0.935260147089139,0.347238772548735,0
0.828812958439812,0.599506254540756,0.333205586997792,0.882320020115003,0.287439983803779,0.152886189054698,0.953280317597091,1
0.0152666496578604,0.253948567667976,0.627211139071733,0.396078826626763,0.440792287932709,0.944071589969099,0.546716657234356,0
0.92289153020829,0.207538184709847,0.740095858229324,0.375219260342419,0.638138464186341,0.697540867142379,0.0454348248895258,0
0.256160221062601,0.122283626580611,0.991439095698297,0.408019832568243,0.518659555120394,0.739122970262542,0.413751349784434,0
0.448514601681381,0.942408323055133,0.855527029372752,0.138627071399242,0.943032433977351,0.647114859893918,0.506780854659155,1
0.0397275660652667,0.337498082546517,0.521063483785838,0.247785312123597,0.635346410097554,0.537875047884881,0.209530364256352,0
0.887472461210564,0.260250953026116,0.14642827026546,0.619190223049372,0.543140358058736,0.237607023445889,0.312086958438158,0
0.56457765516825,0.581009721849114,0.376209417590871,0.987331719370559,0.501316610025242,0.452814729418606,0.285948883276433,1
0.750814826926216,0.988096073037013,0.0240896218456328,0.358254839899018,0.258082825224847,0.968277788255364,0.19499500375241,0
0.764081269036978,0.220063263550401,0.924096579663455,0.167463864898309,0.771494829794392,0.00564237986691296,0.334852131316438,0
0.876627881312743,0.018092263257131,0.829457030398771,0.177186662098393,0.829486890695989,0.661673980299383,0.535178111400455,1
0.0514658852480352,0.176559115527198,0.286652230657637,0.0593761447817087,0.9337962877471,0.151568649103865,0.349610175471753,0
0.185383199946955,0.362614567857236,0.604207064723596,0.995940973516554,0.510897262021899,0.842093758750707,0.227009915048257,0
0.454174752812833,0.90800611441955,0.455688889371231,0.859675645129755,0.245789333013818,0.914688026765361,0.568418886978179,1
0.995356406550854,0.682925201021135,0.126765631139278,0.2516354622785,0.764302753144875,0.149819063255563,0.875833204016089,1
0.321535237831995,0.280259827850387,0.520018735202029,0.332648886367679,0.536343123298138,0.970532769104466,0.880111587932333,0
0.452298314543441,0.629951623501256,0.847129767062142,0.420871172565967,0.254264225019142,0.41162219340913,0.108964416198432,0
0.742925563594326,0.690660070860758,0.00553221069276333,0.971226134104654,0.214146937709302,0.9345281671267,0.0716778766363859,0
0.729521733475849,0.300191494869068,0.0462886218447238,0.242455719970167,0.745698174228892,0.119479756103829,0.764662381727248,0
0.953821792034432,0.863499861210585,0.0411616840865463,0.672251884592697,0.839317415840924,0.594669131794944,0.333496149396524,1
0.774144683498889,0.565839251037687,0.880628596292809,0.278721609618515,0.270209172740579,0.860014088451862,0.618619404966012,1
0.411929335910827,0.899366909172386,0.0231360632460564,0.320495689753443,0.0676569011993706,0.732947024749592,0.882651817752048,0
0.591034769080579,0.429601910756901,0.572697894880548,0.481351403519511,0.939771392615512,0.53944875462912,0.75916934129782,1
0.0652482367586344,0.801584762288257,0.807741238968447,0.274956624954939,0.312948227394372,0.446136754704639,0.571366095915437,0
0.805281120818108,0.471064956625924,0.885771847562864,0.125878216233104,0.580214267363772,0.692042388254777,0.425628861645237,1
0.205026938347146,0.354940799530596,0.688765808474272,0.155160397989675,0.381270383950323,0.719488496426493,0.838717619888484,0
0.848106579156592,0.371038995217532,0.790820952737704,0.804133790079504,0.973850929643959,0.714786027790979,0.0688553806394339,0
0.0585474406834692,0.615445851814002,0.146671165479347,0.282971344189718,0.976887617493048,0.637166417902336,0.581572648603469,1
0.00615157396532595,0.57769950828515,0.79614728805609,0.996262096334249,0.534628008492291,0.88509773905389,0.855505787534639,1
0.340778901707381,0.860879449406639,0.619448245270178,0.847158922348171,0.434454224072397,0.248792929807678,0.829502103617415,1
0.182147572981194,0.0558548604603857,0.918583245016634,0.457113965414464,0.209498702315614,0.16551276599057,0.167247805278748,0
0.690922970185056,0.850945501588285,0.896790414117277,0.549164423486218,0.952941921306774,0.290567799704149,0.513806761940941,1
0.740477330051363,0.182285688119009,0.255079049849883,0.658702405635267,0.263596662785858,0.453915627906099,0.309537964174524,0
0.991209919797257,0.969277777243406,0.826521859038621,0.0183682318311185,0.575192282907665,0.090960789937526,0.0527199178468436,1
0.419754473492503,0.539789478061721,0.00601890846155584,0.543645279482007,0.163362295832485,0.543293670285493,0.103251876309514,1
0.459162438986823,0.673410430550575,0.950343935750425,0.29678549640812,0.754371291724965,0.549250365234911,0.532614024123177,1
0.283335259649903,0.425313429441303,0.26595108048059,0.231293449178338,0.0437531450297683,0.457323221024126,0.873904976528138,1
0.625964134931564,0.813566470053047,0.519206711556762,0.629424997372553,0.398359979270026,0.551908111665398,0.141507693333551,1
0.940104735083878,0.253757920349017,0.125383907929063,0.194542352342978,0.421556807821617,0.77501462912187,0.472207634244114,0
0.0788175771012902,0.813741239253432,0.521339483326301,0.964547799900174,0.0912286809179932,0.947134654736146,0.698887488804758,1
0.909520618617535,0.454476653132588,0.945926673477516,0.312757097650319,0.784447375219315,0.18170817499049,0.883031387347728,1
0.00106584560126066,0.526019062381238,0.599919136846438,0.658993059769273,0.886861315229908,0.692753378301859,0.739390840288252,1
0.344011735869572,0.413064608583227,0.612352547002956,0.739837411791086,0.035112508572638,0.728582562180236,0.69587201019749,1
0.945102710975334,0.905694005545229,0.334934893762693,0.752301283413544,0.399653353029862,0.986136754509062,0.731509262463078,1
0.0831261014100164,0.396388927707449,0.144973995629698,0.666370978811756,0.454070263542235,0.0997447345871478,0.979931883746758,0
0.210136914160103,0.640314553165808,0.201182579621673,0.938667655456811,0.252454288071021,0.141258519608527,0.172647430561483,1
0.474112298572436,0.47083354764618,0.786069729132578,0.867035603150725,0.562943084165454,0.642650014953688,0.634799234569073,1
0.601498149335384,0.784139262512326,0.41165281063877,0.912187538575381,0.850192850222811,0.855111821787432,0.466459455667064,1
0.398123439401388,0.817632554331794,0.0721909771673381,0.686391280032694,0.381985367974266,0.354351948481053,0.865433424478397,1
0.518902107840404,0.953639274695888,0.473112887702882,0.717612883541733,0.278769583906978,0.672118107788265,0.285330580547452,1
0.976620987523347,0.869576696539298,0.561875630170107,0.432412920054048,0.562323733232915,0.699974252609536,0.846353625645861,1
0.717130115255713,0.277924564434215,0.154373486759141,0.968817543238401,0.915496198926121,0.808162943227217,0.674368225503713,0
0.58635878469795,0.0960991012398154,0.118293810170144,0.853431117953733,0.823874186724424,0.832644248148426,0.590269535314292,0
0.359756716992706,0.730523158563301,0.79969125520438,0.851643946953118,0.459305037744343,0.80417475826107,0.0696491573471576,1
0.497563985409215,0.767656422685832,0.208089957013726,0.188631999539211,0.935005504405126,0.707381094340235,0.960606707027182,1
0.942018140805885,0.73379553668201,0.573065859032795,0.758428920060396,0.389861945761368,0.671055332990363,0.277443970320746,1
0.28059384948574,0.04635811294429,0.835889535723254,0.784288639901206,0.23908422049135,0.248665679711848,0.367287485860288,0
0.310199031839147,0.781316658947617,0.406420856714249,0.763132066931576,0.844939622096717,0.389655211241916,0.0630370057187974,1
0.800464153988287,0.878276449628174,0.161171129206195,0.0734797383192927,0.721959620947018,0.707975138211623,0.044884065631777,0
0.458850369788706,0.901919867144898,0.167213704204187,0.495172490365803,0.824795079184696,0.0900263583753258,0.912527401698753,1
0.0816235770471394,0.33625348075293,0.353126357542351,0.581737662199885,0.831282870378345,0.821584742050618,0.795192548306659,0
0.181342179421335,0.781176410615444,0.224762569880113,0.098283372586593,0.488389725564048,0.00435655959881842,0.0563486719038337,0
0.843303839443251,0.131950644310564,0.339476770488545,0.373610380338505,0.258632601238787,0.402949223527685,0.542170335073024,0
0.617244574474171,0.242656880989671,0.513342239893973,0.899008634267375,0.501787526765838,0.618592133978382,0.839518128661439,1
