id,0,1,2,3,4,5,6,7,8
25,4.0670824e-05,7.2215815e-05,4.6574973e-05,5.665631e-05,1.3355997e-05,0.9994413,4.8195514e-05,0.00024195026,3.9072038e-05
26,2.747579e-05,0.00010161502,3.434189e-05,0.00041104114,0.99919116,4.8401565e-05,5.9035145e-05,7.758832e-05,4.9374423e-05
27,0.011124873,0.001061726,0.00063081144,0.0032882504,0.00016343819,0.96883166,0.004633152,0.0049855914,0.00528047
28,0.0006125031,0.59567857,0.26931468,0.12446662,0.001545404,0.0015176567,0.0030771568,0.0012801132,0.0025073236
29,0.00023097487,0.50260854,0.47888887,0.00074571336,0.0005847112,0.0017213027,0.0005369625,0.014290227,0.00039273142
30,6.832096e-05,0.0041171387,0.0014492549,0.9928476,4.2759584e-05,0.0009192603,0.00019864783,0.00015850701,0.00019855918
31,0.0022304999,0.47301334,0.36991617,0.13626815,0.00054562034,0.0030934322,0.006177349,0.0020995664,0.0066559194
32,1.5915866e-05,6.548059e-05,2.77611e-05,0.00027411428,0.9994602,4.1425697e-05,3.0989806e-05,5.1618135e-05,3.24692e-05
33,0.00027186,0.00017329355,0.000107692285,0.00089242624,3.438988e-05,0.9968395,0.00012445089,0.00078122073,0.0007750684
34,3.7549915e-05,0.00014146022,5.1131527e-05,0.00045663415,0.9989629,6.113931e-05,0.000105487044,0.00011761669,6.614413e-05
35,4.1977575e-05,7.716345e-05,4.7800153e-05,5.8883856e-05,1.4438822e-05,0.9995117,3.459976e-05,0.00017185269,4.150356e-05
36,0.00019199915,0.00022163782,0.00014104934,0.00024610493,3.537531e-05,0.9983943,0.00023896593,0.00036972135,0.00016088474
37,0.00085067825,0.00027252003,0.00024341447,9.248862e-05,4.535395e-05,0.0005660946,9.030547e-05,0.0017848088,0.99605435
38,0.014489782,0.00048124828,0.00032556913,0.0019479741,8.587642e-05,0.97315854,0.00058818876,0.0019635183,0.006959315
39,0.00021384377,0.23709346,0.7243282,0.03493914,0.00018508876,0.0009961294,0.0011428338,0.00069417723,0.0004071625
40,0.1500417,0.0019831818,0.0009859928,0.0015235142,0.00026052835,0.7330175,0.016347975,0.038596485,0.057243127
41,0.01447317,0.0008114637,0.00011359942,5.632521e-05,2.870652e-05,0.00058269827,0.0013442491,0.9816896,0.0009001756
42,0.00025553507,0.40108588,0.5818379,0.0012310009,0.00026267112,0.001948569,0.0009818205,0.012026321,0.00037026987
43,0.028010584,0.013243717,0.005185948,0.0017652379,0.011880777,0.017096527,0.0037020175,0.0082973465,0.91081786
44,0.2617254,0.0013911282,0.0007371929,0.0002770684,0.00017203912,0.0067001143,0.00069671957,0.0012240335,0.7270763
45,0.0008221079,0.00026069093,0.00027292152,8.807011e-05,4.127511e-05,0.0009072709,9.3215414e-05,0.0004795418,0.9970349
46,0.00017545842,0.0975134,0.8972683,0.0018963602,0.0005197814,0.000770064,0.00085018756,0.00054736267,0.0004590702
47,0.00035737344,0.000297429,0.00021470501,0.00010579853,4.3497672e-05,0.004055473,0.0010110764,0.9933689,0.00054569775
48,3.7749498e-05,0.00012062192,4.1612693e-05,0.00059146644,0.99891007,5.3256397e-05,7.751059e-05,0.00010581486,6.191463e-05
49,0.0026107319,0.5767441,0.28717053,0.069859564,0.0018127101,0.027424943,0.026604608,0.0037631216,0.0040097972
50,0.00016977647,0.9105108,0.066834934,0.019447958,0.00018459668,0.0007012409,0.0012999164,0.000519857,0.00033096725
51,0.0006721715,0.79788744,0.14837271,0.04728572,0.00021297926,0.0009852602,0.0030776837,0.0010000408,0.0005059924
52,2.6459094e-05,6.212746e-05,3.854632e-05,3.77445e-05,1.1268464e-05,0.99968505,2.172076e-05,8.5077125e-05,3.2032334e-05
53,0.00026063834,0.9704549,0.024021776,0.0022618733,0.00012575876,0.0005066938,0.0011730253,0.0007781806,0.00041710644
54,0.0004842435,0.029994119,0.79598296,0.004679925,0.000118486794,0.0010001034,0.16657993,0.00057719235,0.0005830782
55,0.06337732,0.0039639696,0.001895725,0.0018975147,0.0005470993,0.70811427,0.11015296,0.06848438,0.04156671
56,0.12050826,0.002218534,0.0025479682,0.0007620678,0.00042042555,0.039080136,0.1516759,0.6529489,0.029837703
57,0.026238615,0.01647174,0.012956676,0.0016175662,0.0009811831,0.026964094,0.27410138,0.62799495,0.01267385
58,9.514456e-05,0.9545886,0.040009618,0.0040322705,8.775993e-05,0.00047914177,0.00017250353,0.00034476764,0.0001902756
59,8.440815e-05,0.0030939358,0.0005031719,0.9923239,3.232766e-05,0.002621128,0.0005113319,0.00020735165,0.00062249973
60,0.0061960802,0.00042597728,0.0002622979,0.00034571323,7.078947e-05,0.98537195,0.00063569145,0.0030404346,0.003651073
61,0.00019474419,0.11981526,0.8432606,0.033764794,0.0001592703,0.0008948388,0.0009370227,0.00061459065,0.00035892168
62,0.003220057,0.0004668203,0.00031915843,0.00086530513,7.2258044e-05,0.9871514,0.0005981351,0.005187488,0.0021193663
63,3.0692536e-05,6.639933e-05,4.0816252e-05,3.7143316e-05,1.1677847e-05,0.999667,2.8617482e-05,8.8142166e-05,2.9525167e-05
64,4.96142e-05,8.477888e-05,6.091115e-05,8.426332e-05,1.4795975e-05,0.9990005,7.10326e-05,0.0005877706,4.639456e-05
65,3.4853234e-05,6.3153144e-05,4.085511e-05,5.065291e-05,1.2109858e-05,0.9995763,2.6604152e-05,0.00015644183,3.9006605e-05
66,0.0029217612,0.000307438,0.00030084507,0.00022118051,5.2670777e-05,0.093095824,0.0030074066,0.8982942,0.0017986712
67,0.17879811,0.005609432,0.002718565,0.0016943136,0.0012231979,0.3483213,0.0031737313,0.044993896,0.41346747
68,0.0046899715,0.27030972,0.19826898,0.032367162,0.0022529776,0.15923366,0.2711429,0.05963253,0.0021020968
69,0.03470557,0.53392124,0.21830738,0.1102951,0.0022754127,0.020015704,0.06399162,0.012049223,0.004438651
70,3.19635e-05,7.6057404e-05,4.912785e-05,5.062304e-05,1.2532363e-05,0.999529,4.4182252e-05,0.00016508152,4.1393087e-05
71,0.0013118685,0.20350301,0.66026795,0.12621562,0.00020245298,0.0011046629,0.0050751776,0.001009745,0.0013094936
72,0.047648333,0.00624167,0.0021166203,0.0024180943,0.0017736203,0.4942816,0.010119522,0.1280581,0.30734247
73,0.00015451119,0.18188143,0.81422156,0.0014038443,0.00017446042,0.0007692205,0.00044906526,0.0006528006,0.00029302386
74,0.0023315751,0.0007278665,0.00045679527,0.00012626765,6.738521e-05,0.0018291721,0.00017885887,0.001169243,0.99311286
75,0.101796396,0.21341239,0.13843699,0.0802649,0.006452535,0.26252657,0.1356408,0.048748806,0.012720642
76,0.00010311299,0.00035884615,0.00049936445,8.532412e-05,2.958147e-05,0.001173548,0.0009570919,0.99670994,8.32232e-05
77,0.047301352,0.541812,0.09213264,0.011517353,0.079247475,0.02612175,0.104451075,0.04976237,0.047654063
78,0.0010674645,0.0008198248,0.00066604774,0.0006378771,6.8433634e-05,0.0069460017,0.0029195873,0.9860762,0.00079853996
79,3.0016925e-05,0.9983987,0.0010050668,0.0001310438,2.8904322e-05,0.00015656378,5.584471e-05,0.00012554988,6.8190464e-05
80,0.0009768779,0.0019088573,0.0038881276,0.00029300075,6.331946e-05,0.0026003188,0.0022021744,0.98741925,0.0006481569
81,0.0008617164,0.0011907227,0.0005404577,0.0010934578,6.16179e-05,0.9922691,0.0015699369,0.0014799782,0.0009330323
82,0.003370925,0.15403925,0.07157371,0.75783134,0.00020443655,0.0015678754,0.00982015,0.00067407923,0.00091834506
83,0.01532027,0.096234106,0.21519823,0.10977289,0.0009518448,0.2278525,0.3169148,0.015717758,0.0020375673
84,0.012544997,0.00079790107,0.00055555964,0.0018340168,0.00013337877,0.96597385,0.004882749,0.0117396545,0.0015379058
85,0.00047019255,0.00024224198,0.00015389014,0.00035433756,4.3163815e-05,0.99770576,0.0002445203,0.0004675831,0.00031836005
86,0.00081579754,0.24007499,0.38583043,0.36535624,0.00023317321,0.0013627872,0.004972038,0.0008122695,0.0005423278
87,0.0020592853,0.00056367705,0.0003772398,0.0034362213,0.0001227993,0.9866996,0.0030575723,0.0028042092,0.00087949564
88,0.00257345,0.0009012659,0.0007792093,0.00031000865,0.000110043475,0.039850216,0.0005465263,0.9525205,0.0024088197
89,2.5616295e-05,6.2747094e-05,3.9759914e-05,4.2154617e-05,1.1589458e-05,0.99962616,2.3360564e-05,0.00013610948,3.2556796e-05
90,0.0024858692,0.000718438,0.00042549585,0.00026092486,0.00013013644,0.094995216,0.0017497257,0.8894641,0.009770119
91,0.002128443,0.5026437,0.4051605,0.014491721,0.038931586,0.005102408,0.026239365,0.003979019,0.001323332
92,0.11168197,0.0067180535,0.0029019692,0.0011196564,0.0012345578,0.25300875,0.016496649,0.0690113,0.5378271
93,0.00010021036,0.00032109485,9.423575e-05,0.0010711679,0.996732,0.000115610455,0.00021752818,0.00043015988,0.0009179225
94,0.04969292,0.0074312543,0.0034570259,0.0013162964,0.00023979654,0.048560474,0.0043336633,0.0053307004,0.87963784
95,0.0004757826,0.47985396,0.46156695,0.04377394,0.00024830212,0.0012813377,0.0111417435,0.00097404176,0.0006840116
96,0.000117253214,0.00014247,9.340061e-05,0.0007819718,2.5673706e-05,0.9981805,0.00016918455,0.00040979483,7.968425e-05
97,9.9594334e-05,6.7555295e-05,4.3728058e-05,5.7684774e-05,1.4336352e-05,0.9994773,3.2253472e-05,0.00016386602,4.3670294e-05
98,0.0041525993,0.0039957445,0.0017862262,0.040570814,0.000110045665,0.94146365,0.0030167184,0.001435141,0.0034690723
99,0.039568868,0.047013093,0.032489266,0.00796822,0.0011521194,0.25012907,0.479035,0.13812588,0.004518566
100,0.1789187,0.035211705,0.009382615,0.02656366,0.004508625,0.3240437,0.029841948,0.063124955,0.32840416
101,0.00030935358,0.78117216,0.11782305,0.09539061,0.00034778673,0.0011559319,0.0022702727,0.00070199865,0.0008288559
102,9.65002e-05,9.825899e-05,6.245072e-05,0.0001350327,1.649048e-05,0.9992865,7.2246716e-05,0.00016690875,6.566023e-05
103,0.0074136504,0.00073282287,0.00046227686,0.00041296106,0.00014244202,0.9010013,0.009643368,0.07616945,0.004021749
104,0.0002955367,0.055441964,0.5192154,0.17637593,0.00018368538,0.0016216292,0.2456683,0.00071753404,0.00047998535
105,0.0004891488,0.00033037557,0.00020563963,0.00027972748,5.699226e-05,0.9960304,0.0010236359,0.0009520067,0.0006320937
106,0.00030420537,0.27721065,0.6781509,0.024071118,0.00019061122,0.0012482314,0.017613875,0.00079838093,0.00041203937
107,3.669558e-05,6.675535e-05,4.1355448e-05,3.754036e-05,1.2320137e-05,0.9996444,2.7923632e-05,9.795701e-05,3.49961e-05
108,0.0008557779,0.8701868,0.08974457,0.031989787,0.0007138182,0.0010287995,0.003709712,0.0009076798,0.0008630547
109,0.00037080914,0.000351285,0.00027180952,0.00012093724,4.703657e-05,0.012586721,0.00014152947,0.9856116,0.0004983225
110,0.018333042,0.0005129313,0.0003334879,0.00015230269,8.249042e-05,0.0014623485,0.0002331259,0.0058777086,0.97301257
111,0.00027830634,0.92395973,0.025071453,0.046273317,0.00018268006,0.0011111416,0.0012752807,0.0005109485,0.0013371457
112,0.010136939,0.000637452,0.00042169527,0.00032472247,0.00011257428,0.042645242,0.0020469378,0.9346275,0.009046987
113,0.0022380163,0.9442123,0.030857876,0.0037280803,0.0018841277,0.0051372247,0.003483902,0.002796311,0.005662087
114,0.00023074143,0.9318184,0.057164732,0.008189912,0.0002552789,0.0009156784,0.00042856266,0.00042201762,0.00057465426
115,0.000526862,0.37210286,0.42152116,0.19746767,0.00025356485,0.0016229791,0.0045934767,0.00088871416,0.0010227936
116,0.36154678,0.0016282995,0.0012327322,0.0005661306,0.00024516368,0.047611907,0.014889868,0.5353323,0.03694677
117,0.00032819173,0.8790224,0.022757294,0.09157628,0.0008854833,0.0024737185,0.0007567135,0.0006002186,0.0015996695
118,1.6644859e-05,7.0417795e-05,3.3050997e-05,0.00067860784,0.9990241,4.9363436e-05,3.7452686e-05,5.0662507e-05,3.9727896e-05
119,0.09256531,0.0012269198,0.0019843923,0.00033416963,0.00021942377,0.006201094,0.012934373,0.7748851,0.10964926
120,0.0008845799,0.0002966895,0.00021032698,0.00089017587,6.3006155e-05,0.9933401,0.002602505,0.001145242,0.0005673838
121,6.5184664e-05,0.0065506734,0.002408902,0.98766965,4.4758697e-05,0.0017202288,0.0012379135,0.00018673093,0.00011592463
122,0.007241139,0.0006790261,0.00042700136,0.0033700801,0.00012575762,0.97368705,0.0011864367,0.00622791,0.0070555955
123,0.0010888391,0.0077234707,0.00082269835,0.004790559,0.97681046,0.0009637798,0.0040229103,0.002583108,0.0011940638
124,0.0003057588,0.58559245,0.24678959,0.16179799,0.00022175904,0.0012277676,0.002790832,0.0007631532,0.0005106347
125,6.852837e-05,0.98141205,0.015165149,0.0023979228,6.929425e-05,0.00030755927,0.00018708501,0.00024579643,0.00014651864
126,0.011455199,0.06918107,0.05753699,0.006577846,0.003385068,0.6178207,0.17094299,0.061405253,0.00169489
127,0.00018583288,0.9046422,0.08612481,0.006172657,0.0001734487,0.0007880897,0.00095921935,0.00062695786,0.00032667138
128,0.00024714047,0.016017757,0.017395455,0.95168185,0.000102338505,0.0044699707,0.0094793895,0.0002517509,0.0003543978
129,0.001322261,0.0012410221,0.0014168128,0.0003119361,9.662435e-05,0.009441964,0.012107864,0.9733931,0.00066844834
130,0.0037091803,0.00065399654,0.00048165553,0.00026581084,0.000112353526,0.024404619,0.00073995127,0.9351649,0.034467604
131,3.6255467e-05,0.00011460933,4.4635577e-05,0.0011489376,0.9983324,6.4015e-05,7.908726e-05,0.000106580665,7.349932e-05
132,0.0073557603,0.002504566,0.0008420739,0.00020444293,0.0001243589,0.0055636084,0.025138725,0.95648754,0.0017789502
133,0.012625459,0.34962705,0.25514582,0.014409962,0.00044665657,0.009205149,0.35251206,0.0030026238,0.003025262
134,0.0012580965,0.4054173,0.49371037,0.058109585,0.0003231355,0.0042707818,0.034844726,0.0011328895,0.0009331208
135,4.0276704e-05,0.99414575,0.0049183564,0.0003155194,4.023893e-05,0.00020483322,8.734485e-05,0.00016414766,8.348098e-05
136,9.3635485e-05,0.0004457373,0.00011061138,0.0041667935,0.9943786,0.00013174255,0.00019957175,0.00031263664,0.0001606897
137,0.006614562,0.48833486,0.3519563,0.008439017,0.0004303601,0.0037987495,0.13732167,0.0025131584,0.0005913125
138,0.0016301383,0.8966035,0.079505816,0.00867513,0.00051174726,0.0031737993,0.0073436974,0.001913335,0.00064285955
139,0.00250101,0.34412575,0.54385006,0.052272514,0.00052646437,0.0044378177,0.049143746,0.0020604644,0.00108221
140,0.0013128928,0.07432914,0.11467743,0.017925648,0.00021860238,0.023017498,0.7543495,0.012176087,0.0019931567
141,2.7685346e-05,7.026769e-05,4.3647724e-05,4.724938e-05,1.2473574e-05,0.99962205,2.648909e-05,0.000111712914,3.8460068e-05
142,0.00016669894,0.8167638,0.17666014,0.0040033855,0.00017762347,0.0008227357,0.00039580237,0.00069826236,0.00031154335
143,7.675911e-05,8.4317064e-05,5.5678967e-05,9.503539e-05,1.5848993e-05,0.99936014,4.6293764e-05,0.00017393929,9.201682e-05
144,9.513304e-05,0.9601846,0.0348476,0.003488877,0.00010997572,0.0004324056,0.00027646418,0.00036963183,0.00019539478
145,1.724182e-05,6.699172e-05,2.925686e-05,0.0002550937,0.9994531,4.5726316e-05,3.8018257e-05,5.798109e-05,3.6563022e-05
146,0.00076507777,0.5566086,0.40125972,0.0013495529,0.0012681927,0.0068670097,0.011899215,0.019413982,0.00056862284
147,0.00030369646,0.54760337,0.18698427,0.26140293,0.00023811484,0.0012238176,0.0009501146,0.00074604555,0.00054773677
148,0.00012660904,9.196503e-05,5.919232e-05,0.00010984458,1.9085886e-05,0.999113,4.1024516e-05,0.0003403987,9.8826706e-05
149,0.016345799,0.69555223,0.15048671,0.0697431,0.008873306,0.027942473,0.011491807,0.016401617,0.003162932
150,0.00016148188,0.00010183466,6.696784e-05,0.00016104757,1.6446114e-05,0.999155,8.757983e-05,0.00015344405,9.62057e-05
151,0.00010322727,0.023009589,0.97285867,0.0020006548,8.27997e-05,0.00049191376,0.00092238846,0.00033199365,0.0001988331
152,0.0005384123,0.63930887,0.28606236,0.059524998,0.00021384029,0.0012261309,0.011781898,0.0008036842,0.0005398218
153,0.031677976,0.0014504233,0.0009759878,0.0019891912,0.00022632776,0.89311814,0.018007644,0.014572843,0.037981443
154,0.00041549915,0.75563645,0.18599105,0.051988278,0.0002966823,0.0011107516,0.0029165333,0.0008420296,0.000802699
155,0.022864558,0.000779059,0.00045225467,0.0002604875,0.0004607686,0.006064778,0.00080240384,0.008589647,0.95972604
156,0.004417775,0.0004553424,0.0003103382,0.0013033275,8.14678e-05,0.98904127,0.0017718282,0.0017896665,0.00082898285
157,0.0002384695,0.2564482,0.6172848,0.12138374,0.00020748943,0.0011302041,0.0021248546,0.00073994417,0.00044229956
158,0.009333864,0.002154973,0.001215318,0.041320268,0.0001693439,0.93088317,0.0051771146,0.0040631024,0.0056828116
159,0.00017709202,0.8301197,0.16124739,0.0057490156,0.00021740125,0.00077956164,0.0003534223,0.0010417178,0.00031463604
160,0.0001755123,0.16352019,0.83177155,0.0012887091,0.00020888528,0.00090928405,0.00035577393,0.0014294225,0.00034068947
161,0.027677242,0.0006906812,0.00047615118,0.00026484282,0.00012428105,0.012835042,0.0013336546,0.918987,0.037611138
162,0.009124162,0.0014250447,0.00068058126,0.0005146265,0.00027786163,0.02916386,0.012022221,0.93935084,0.0074407756
163,0.0039963564,0.0005522871,0.0004529756,0.000991602,9.94469e-05,0.9773404,0.0046093175,0.006660816,0.0052968343
164,0.0032874644,0.38660228,0.46909562,0.104623914,0.0005682464,0.0023543828,0.030684853,0.0016490723,0.0011340844
165,0.00035772455,0.6586235,0.20294341,0.13364558,0.0002211101,0.0012186662,0.0015338865,0.0008086815,0.00064744084
166,0.00033220943,0.30068424,0.6200012,0.03595316,0.00021059382,0.0019602254,0.039568983,0.0008370774,0.00045228092
167,0.23439756,0.0012830091,0.0013998111,0.0006180165,0.00022334568,0.29416722,0.002990858,0.0076933573,0.45722678
168,4.0109386e-05,6.283843e-05,3.947399e-05,3.624853e-05,1.1382417e-05,0.99965596,2.5927997e-05,8.701045e-05,4.1013627e-05
169,0.00040322833,0.8321112,0.0767439,0.08599859,0.00025605343,0.00085437467,0.001768361,0.0008556623,0.0010086632
170,0.013989856,0.0005768166,0.00041228964,0.00026036368,0.00014937561,0.016749294,0.0022181605,0.9430091,0.022634752
171,0.0010382716,0.0001977971,0.00012341204,0.00022101958,3.3063185e-05,0.99311537,0.00047328163,0.004240552,0.00055726385
172,0.35250732,0.0018197617,0.00068402034,0.0063882447,0.00039604824,0.5746491,0.01292316,0.019562222,0.031070136
173,0.0015283753,0.0004910583,0.00029007162,0.00013171896,7.265123e-05,0.0015729036,0.00016662464,0.0011504762,0.99459606
174,0.00032749368,0.37758335,0.6047479,0.0013040043,0.00029864602,0.0032213517,0.009649799,0.0024522042,0.0004152912
175,0.01453706,0.002588125,0.0015798771,0.0068602557,0.00034986966,0.90030587,0.043724228,0.025427688,0.00462698
176,0.00064848684,0.52549034,0.3580911,0.102662444,0.00031232674,0.0013421995,0.009814648,0.00089401484,0.00074446056
177,0.0023652567,0.0002436539,0.0002070447,8.600456e-05,3.7630703e-05,0.003923347,0.00021248407,0.9923045,0.0006200557
178,4.738018e-05,0.00015864236,5.401912e-05,0.0013707832,0.99795204,6.5263535e-05,0.000119124896,0.00013963217,9.310268e-05
179,0.007201835,0.0006709184,0.00023178427,0.00013846465,7.148461e-05,0.0073375185,0.0024060954,0.9776242,0.004317678
180,0.0006374101,0.0003161089,0.00028474,0.00012381046,4.216466e-05,0.0091743255,0.00021436457,0.9883465,0.00086059305
181,0.00023167091,0.6708069,0.26698563,0.05822528,0.00026006633,0.0010564178,0.00094015413,0.0010721952,0.00042169594
182,0.00024304367,0.35547766,0.58193105,0.058128748,0.00020991794,0.0011277407,0.0016860819,0.00076927204,0.00042651853
183,3.666713e-05,7.483726e-05,4.9491253e-05,5.3048134e-05,1.5398495e-05,0.9995289,2.9130557e-05,0.0001683922,4.413992e-05
184,0.00025541574,0.17009473,0.81469965,0.010699459,0.00018654653,0.0010218233,0.0011563612,0.0012508039,0.00063521636
185,4.004525e-05,0.0001032271,7.822801e-05,8.412297e-05,1.7194101e-05,0.9992957,8.846077e-05,0.00023249835,6.0520066e-05
186,0.005930913,0.0012521561,0.0008079691,0.007914685,0.00012343226,0.9721388,0.0013649681,0.0027099177,0.007757176
187,0.0004285675,0.30991498,0.6416842,0.03679382,0.00020251279,0.0011496745,0.008613014,0.00077011454,0.0004431781
188,0.00017586374,0.000105027655,7.2078445e-05,0.00016927382,1.913546e-05,0.9987843,4.9891725e-05,0.00036452812,0.00025988277
189,0.00077433395,0.0006003938,0.0004362833,0.0014395628,6.829682e-05,0.98099464,0.014079753,0.0013601984,0.0002465526
190,0.0016245922,0.00035255926,0.00022319905,0.00036134254,5.7629597e-05,0.9875924,0.0010557092,0.008452647,0.0002799135
191,0.0019403858,0.0010445791,0.0011842335,0.00043827487,6.500898e-05,0.012697842,0.0004832142,0.00063181855,0.98151463
192,0.0024680747,0.00035505652,0.00022278639,0.0002864972,5.8890648e-05,0.99258596,0.001978382,0.0018584471,0.00018593707
193,0.00012450805,0.00018160044,0.00013600402,6.0894166e-05,2.700506e-05,0.0042332555,9.147089e-05,0.9949584,0.00018687022
194,0.00028928492,0.19592744,0.7814218,0.006747049,0.006894408,0.0037103104,0.0019050445,0.002177975,0.0009267624
195,7.61858e-05,0.0223501,0.9756411,0.00069316913,6.962405e-05,0.00039530062,0.00034766376,0.000275379,0.00015147931
196,0.0069337976,0.680065,0.14678209,0.008721748,0.018313402,0.011980939,0.10907561,0.013738425,0.0043890327
197,0.011689565,0.0002963153,0.00019128634,0.00010457913,5.019475e-05,0.0010914198,0.000118505035,0.00036913063,0.986089
198,0.00023805295,0.29767942,0.6934406,0.0016582821,0.0004224963,0.001509041,0.0009916476,0.0036271524,0.00043340033
199,0.0015578985,0.002143353,0.0020272036,0.00089224736,0.00011856134,0.13168396,0.85671926,0.0043630013,0.00049455714
200,0.0021019566,0.4123489,0.34747344,0.0391205,0.0004823118,0.0062433947,0.18853396,0.0026049472,0.0010905856
201,6.995016e-05,0.0101564545,0.9880928,0.00064980664,6.22707e-05,0.00035585114,0.00021807173,0.000256689,0.00013812105
202,3.167626e-05,7.655365e-05,4.7947506e-05,3.7061352e-05,1.3765688e-05,0.999596,2.6366992e-05,0.00013551167,3.5124405e-05
203,0.0027413147,0.000286955,0.00020516006,0.000113020855,4.8286376e-05,0.0014700183,0.00038202715,0.99284935,0.001903934
204,2.137674e-05,6.3714375e-05,3.877855e-05,2.7015903e-05,1.1113292e-05,0.9997187,2.3132907e-05,6.877134e-05,2.7388502e-05
205,0.11360512,0.016620029,0.0049793823,0.024444863,0.002179853,0.6796108,0.12470156,0.008643248,0.025215145
206,0.00044116238,0.44860342,0.5014225,0.044145335,0.0003348063,0.0011483884,0.0022648827,0.0009823721,0.0006570624
207,0.0108588245,0.0012933512,0.00066277164,0.00091889093,0.00023969046,0.7886745,0.0015765374,0.013951146,0.1818243
208,0.00552207,0.0008166797,0.0005712991,0.00029207012,9.064112e-05,0.04569018,0.942143,0.004165418,0.000708651
209,4.6706264e-05,8.158723e-05,5.2331234e-05,6.1180595e-05,1.4430904e-05,0.9994343,3.4759596e-05,0.00022540583,4.930789e-05
210,0.078968376,0.2552811,0.045473404,0.022987632,0.0053300913,0.17587718,0.36501312,0.0300798,0.020989314
211,0.00029820687,0.0002729179,0.00017601372,0.0012620271,5.044556e-05,0.9946645,0.0002391858,0.0020514065,0.0009852983
212,0.0015254525,0.00033257596,0.00022325688,0.0004996765,5.7100446e-05,0.98855036,0.007321156,0.0012254877,0.00026495854
213,6.494161e-05,0.00023958916,7.509172e-05,0.0008998327,0.9981546,7.85061e-05,0.00019782428,0.0001767899,0.00011281464
214,0.00035922835,0.0002597397,0.00016365432,8.349283e-05,3.9728802e-05,0.00066669274,0.00014416873,0.0007910561,0.99749225
215,0.0001468123,0.046280604,0.029811217,0.9205996,0.00011734089,0.0014075873,0.00095369323,0.00042361996,0.00025950055
216,0.7796365,0.0015799304,0.0011907013,0.0010289783,0.0011315016,0.02462233,0.036635097,0.08212774,0.07204729
217,4.4770713e-05,0.99362296,0.0053783455,0.00033044568,5.107498e-05,0.00020015458,8.183333e-05,0.00019826145,9.2150556e-05
218,0.058568522,0.29707485,0.06911341,0.014613195,0.42053524,0.016999433,0.03525783,0.029570626,0.05826693
